source_record_key,survey_wave,hhid,year,country,region,positive_rate,sampled_member_count,wealth_index,water_source,water_minutes,head_age,female_head,electricity,poorwater,floor_material,wall_material,bednets
lumen_2018:1159,Lumen 2018,04000232,2018,Lumen,Region 1,0.000000,1,0.537680,protected well,33,37,0,1,0,cement,finished,1
lumen_2018:1160,Lumen 2018,04000233,2018,Lumen,Region 2,0.500000,2,-0.706240,protected well,17,84,0,0,0,dirt,natural,2
lumen_2018:1161,Lumen 2018,04000234,2018,Lumen,Region 3,0.333333,3,-0.459330,protected well,59,58,1,0,0,dirt,natural,4
lumen_2018:1162,Lumen 2018,04000235,2018,Lumen,Region 4,0.000000,4,0.400690,protected well,46,53,0,1,0,cement,finished,3
lumen_2018:1163,Lumen 2018,04000236,2018,Lumen,Region 1,0.000000,1,0.535870,public tap,40,44,0,0,0,cement,finished,3
lumen_2018:1164,Lumen 2018,04000237,2018,Lumen,Region 2,0.500000,2,-0.818510,public tap,23,23,0,0,0,dirt,natural,3
lumen_2018:1165,Lumen 2018,04000239,2018,Lumen,Region 4,0.500000,4,-0.305160,unprotected well,31,65,0,1,1,dirt,finished,4
lumen_2018:1166,Lumen 2018,04000240,2018,Lumen,Region 1,0.000000,1,0.871410,protected well,30,39,0,1,0,cement,finished,3
lumen_2018:1167,Lumen 2018,04000241,2018,Lumen,Region 2,0.500000,2,0.047390,piped on premises,0,78,0,1,0,cement,finished,2
lumen_2018:1168,Lumen 2018,04000242,2018,Lumen,Region 3,0.333333,3,-1.469890,"river, dam, lake, pond, stream, canal or irrigation channel",15,50,0,0,1,dirt,natural,2
lumen_2018:1169,Lumen 2018,04000243,2018,Lumen,Region 4,0.000000,4,-0.711240,public tap,33,24,0,0,0,dirt,natural,1
lumen_2018:1170,Lumen 2018,04000244,2018,Lumen,Region 1,0.000000,1,1.441210,piped on premises,0,36,1,1,0,cement,finished,3
lumen_2018:1171,Lumen 2018,04000246,2018,Lumen,Region 3,0.333333,3,0.298260,public tap,,67,0,0,0,cement,finished,3
lumen_2018:1172,Lumen 2018,04000247,2018,Lumen,Region 4,0.500000,4,-0.502650,protected well,39,30,0,0,0,dirt,natural,1
lumen_2018:1173,Lumen 2018,04000248,2018,Lumen,Region 1,1.000000,1,-1.364500,"river, dam, lake, pond, stream, canal or irrigation channel",54,32,0,0,1,dirt,natural,1
lumen_2018:1174,Lumen 2018,04000249,2018,Lumen,Region 2,0.500000,2,-0.464250,"river, dam, lake, pond, stream, canal or irrigation channel",29,24,0,0,1,dirt,natural,4
lumen_2018:1175,Lumen 2018,04000250,2018,Lumen,Region 3,0.000000,3,1.911740,protected well,20,80,0,1,0,cement,finished,4
lumen_2018:1176,Lumen 2018,04000251,2018,Lumen,Region 4,0.500000,4,-0.015970,piped on premises,0,58,0,0,0,cement,finished,3
lumen_2018:1177,Lumen 2018,04000253,2018,Lumen,Region 2,0.000000,2,0.501670,protected well,31,32,0,1,0,cement,finished,4
lumen_2018:1178,Lumen 2018,04000254,2018,Lumen,Region 3,0.000000,3,0.001320,unprotected well,25,31,1,0,1,cement,finished,2
lumen_2018:1179,Lumen 2018,04000255,2018,Lumen,Region 4,0.500000,4,0.192800,public tap,26,43,0,0,0,cement,finished,3
lumen_2018:1180,Lumen 2018,04000256,2018,Lumen,Region 1,1.000000,1,0.644050,protected well,20,27,0,1,0,cement,finished,1
lumen_2018:1181,Lumen 2018,04000257,2018,Lumen,Region 2,0.000000,2,1.225310,piped on premises,0,31,0,1,0,cement,finished,3
lumen_2018:1182,Lumen 2018,04000258,2018,Lumen,Region 3,0.666667,3,0.332600,piped on premises,0,47,0,1,0,cement,finished,4
lumen_2018:1183,Lumen 2018,04000260,2018,Lumen,Region 1,1.000000,1,-0.640390,public tap,35,18,1,0,0,dirt,natural,4
lumen_2018:1184,Lumen 2018,04000261,2018,Lumen,Region 2,0.000000,2,-0.687390,unprotected well,30,37,0,0,1,dirt,natural,2
lumen_2018:1185,Lumen 2018,04000262,2018,Lumen,Region 3,1.000000,3,-1.298710,"river, dam, lake, pond, stream, canal or irrigation channel",24,,0,0,1,dirt,natural,2
lumen_2018:1186,Lumen 2018,04000263,2018,Lumen,Region 4,0.750000,4,-0.798970,"river, dam, lake, pond, stream, canal or irrigation channel",14,53,0,0,1,dirt,natural,1
lumen_2018:1187,Lumen 2018,04000264,2018,Lumen,Region 1,1.000000,1,0.311690,piped on premises,0,55,0,1,0,cement,finished,1
lumen_2018:1188,Lumen 2018,04000265,2018,Lumen,Region 2,0.000000,2,0.493450,"river, dam, lake, pond, stream, canal or irrigation channel",37,37,1,0,1,cement,finished,2
lumen_2018:1189,Lumen 2018,04000267,2018,Lumen,Region 4,0.000000,4,-0.363360,"river, dam, lake, pond, stream, canal or irrigation channel",19,,0,0,1,dirt,finished,1
lumen_2018:1190,Lumen 2018,04000268,2018,Lumen,Region 1,1.000000,1,0.451100,piped on premises,0,72,1,1,0,cement,finished,2
lumen_2018:1191,Lumen 2018,04000269,2018,Lumen,Region 2,0.000000,2,0.972810,piped on premises,0,40,0,1,0,cement,finished,2
lumen_2018:1192,Lumen 2018,04000270,2018,Lumen,Region 3,0.333333,3,-0.532390,"river, dam, lake, pond, stream, canal or irrigation channel",49,27,0,1,1,dirt,natural,2
lumen_2018:1193,Lumen 2018,04000271,2018,Lumen,Region 4,0.250000,4,-1.262140,"river, dam, lake, pond, stream, canal or irrigation channel",11,52,0,0,1,dirt,natural,0
lumen_2018:1194,Lumen 2018,04000272,2018,Lumen,Region 1,1.000000,1,-0.329440,piped on premises,0,59,0,0,0,dirt,finished,3
lumen_2018:1195,Lumen 2018,04000274,2018,Lumen,Region 3,0.333333,3,-0.256850,"river, dam, lake, pond, stream, canal or irrigation channel",52,70,1,0,1,cement,finished,3
lumen_2018:1196,Lumen 2018,04000275,2018,Lumen,Region 4,0.000000,4,-0.685330,unprotected well,40,34,0,0,1,dirt,natural,2
lumen_2018:1197,Lumen 2018,04000276,2018,Lumen,Region 1,1.000000,1,-0.152540,"river, dam, lake, pond, stream, canal or irrigation channel",26,77,0,0,1,cement,finished,1
lumen_2018:1198,Lumen 2018,04000277,2018,Lumen,Region 2,0.500000,2,0.288730,unprotected well,21,47,0,0,1,cement,finished,3
lumen_2018:1199,Lumen 2018,04000278,2018,Lumen,Region 3,0.000000,3,-0.373330,piped on premises,0,75,1,0,0,dirt,finished,4
lumen_2018:1200,Lumen 2018,04000279,2018,Lumen,Region 4,0.000000,4,0.389500,unprotected well,6,43,0,0,1,cement,finished,1
lumen_2018:1201,Lumen 2018,04000281,2018,Lumen,Region 2,0.000000,2,2.605770,public tap,22,57,0,1,0,cement,finished,1
lumen_2018:1202,Lumen 2018,04000282,2018,Lumen,Region 3,0.000000,3,0.545350,unprotected well,46,18,0,1,1,cement,finished,2
lumen_2018:1203,Lumen 2018,04000283,2018,Lumen,Region 4,0.250000,4,0.240930,protected well,35,32,1,1,0,cement,finished,2
lumen_2018:1204,Lumen 2018,04000284,2018,Lumen,Region 1,0.000000,1,-0.720050,protected well,43,45,0,0,0,dirt,natural,3
lumen_2018:1205,Lumen 2018,04000285,2018,Lumen,Region 2,0.500000,2,-1.199740,protected well,29,46,0,0,0,dirt,natural,3
lumen_2018:1206,Lumen 2018,04000286,2018,Lumen,Region 3,0.333333,3,0.096970,protected well,44,50,0,0,0,cement,finished,3
lumen_2018:1207,Lumen 2018,04000288,2018,Lumen,Region 1,0.000000,1,1.082670,unprotected well,11,59,0,1,1,cement,finished,1
lumen_2018:1208,Lumen 2018,04000289,2018,Lumen,Region 2,1.000000,2,-1.163430,public tap,42,72,0,0,0,dirt,natural,2
lumen_2018:1209,Lumen 2018,04000290,2018,Lumen,Region 3,0.666667,3,0.341720,piped on premises,0,40,0,1,0,cement,finished,3
lumen_2018:1210,Lumen 2018,04000291,2018,Lumen,Region 4,0.250000,4,0.119600,public tap,30,18,0,1,0,cement,finished,4
lumen_2018:1211,Lumen 2018,04000292,2018,Lumen,Region 1,1.000000,1,1.329830,public tap,9,46,1,1,0,cement,finished,2
lumen_2018:1212,Lumen 2018,04000293,2018,Lumen,Region 2,0.000000,2,0.028400,public tap,28,74,0,1,0,cement,finished,2
lumen_2018:1213,Lumen 2018,04000295,2018,Lumen,Region 4,0.750000,4,-0.349250,public tap,51,32,0,0,0,dirt,finished,2
lumen_2018:1214,Lumen 2018,04000296,2018,Lumen,Region 1,0.000000,1,1.099610,piped on premises,0,27,0,1,0,cement,finished,1
lumen_2018:1215,Lumen 2018,04000297,2018,Lumen,Region 2,0.000000,2,0.092460,unprotected well,1,52,0,1,1,cement,finished,4
lumen_2018:1216,Lumen 2018,04000298,2018,Lumen,Region 3,0.333333,3,-1.296400,protected well,18,18,0,0,0,dirt,natural,2
lumen_2018:1217,Lumen 2018,04000299,2018,Lumen,Region 4,0.000000,4,1.720780,piped on premises,0,24,1,1,0,cement,finished,2
lumen_2018:1218,Lumen 2018,04000300,2018,Lumen,Region 1,0.000000,1,-0.420850,protected well,8,55,1,1,0,dirt,finished,1
lumen_2018:1219,Lumen 2018,04000302,2018,Lumen,Region 3,0.000000,3,-0.467940,protected well,32,35,0,0,0,dirt,natural,2
lumen_2018:1220,Lumen 2018,04000303,2018,Lumen,Region 4,0.000000,4,1.484820,protected well,28,45,0,1,0,cement,finished,3
lumen_2018:1221,Lumen 2018,04000304,2018,Lumen,Region 1,1.000000,1,0.165940,unprotected well,39,50,0,0,1,cement,finished,4
lumen_2018:1222,Lumen 2018,04000305,2018,Lumen,Region 2,0.000000,2,0.176670,protected well,21,57,0,1,0,cement,finished,3
lumen_2018:1223,Lumen 2018,04000306,2018,Lumen,Region 3,0.333333,3,0.495650,unprotected well,25,36,0,1,1,cement,finished,2
lumen_2018:1224,Lumen 2018,04000307,2018,Lumen,Region 4,0.500000,4,-1.096820,protected well,28,52,0,0,0,dirt,natural,1
lumen_2018:1225,Lumen 2018,04000309,2018,Lumen,Region 2,0.000000,2,1.080980,public tap,24,24,0,1,0,cement,finished,1
lumen_2018:1226,Lumen 2018,04000310,2018,Lumen,Region 3,0.000000,3,-0.160590,protected well,59,37,0,0,0,cement,finished,1
lumen_2018:1227,Lumen 2018,04000311,2018,Lumen,Region 4,0.000000,4,-0.170320,piped on premises,0,52,0,1,0,cement,finished,2
lumen_2018:1228,Lumen 2018,04000312,2018,Lumen,Region 1,0.000000,1,-0.550700,protected well,17,71,0,0,0,dirt,natural,2
lumen_2018:1229,Lumen 2018,04000313,2018,Lumen,Region 2,0.000000,2,-0.329590,unprotected well,35,29,0,1,1,dirt,finished,1
lumen_2018:1230,Lumen 2018,04000314,2018,Lumen,Region 3,0.333333,3,0.381460,protected well,34,49,0,1,0,cement,finished,
lumen_2018:1231,Lumen 2018,04000316,2018,Lumen,Region 1,0.000000,1,-0.984430,piped on premises,0,65,0,0,0,dirt,natural,1
lumen_2018:1232,Lumen 2018,04000317,2018,Lumen,Region 2,0.500000,2,0.370270,piped on premises,0,24,0,1,0,cement,finished,2
lumen_2018:1233,Lumen 2018,04000318,2018,Lumen,Region 3,0.000000,3,0.409880,protected well,40,32,0,0,0,cement,finished,2
lumen_2018:1234,Lumen 2018,04000319,2018,Lumen,Region 4,1.000000,4,-1.540930,"river, dam, lake, pond, stream, canal or irrigation channel",47,46,1,0,1,dirt,natural,2
lumen_2018:1235,Lumen 2018,04000320,2018,Lumen,Region 1,0.000000,1,-0.245390,piped on premises,0,55,0,0,0,cement,finished,2
lumen_2018:1236,Lumen 2018,04000321,2018,Lumen,Region 2,0.500000,2,-0.010300,"river, dam, lake, pond, stream, canal or irrigation channel",27,53,0,0,1,cement,finished,1
lumen_2018:1237,Lumen 2018,04000323,2018,Lumen,Region 4,0.000000,4,1.272790,protected well,60,53,0,1,0,cement,finished,3
lumen_2018:1238,Lumen 2018,04000324,2018,Lumen,Region 1,1.000000,1,-1.022580,piped on premises,0,42,0,0,0,dirt,natural,1
lumen_2018:1239,Lumen 2018,04000325,2018,Lumen,Region 2,0.000000,2,0.258870,protected well,48,44,0,1,0,cement,finished,3
lumen_2018:1240,Lumen 2018,04000326,2018,Lumen,Region 3,0.000000,3,0.218580,"river, dam, lake, pond, stream, canal or irrigation channel",29,28,0,0,1,cement,finished,2
lumen_2018:1241,Lumen 2018,04000327,2018,Lumen,Region 4,0.250000,4,1.084610,piped on premises,0,43,0,1,0,cement,finished,2
lumen_2018:1242,Lumen 2018,04000328,2018,Lumen,Region 1,0.000000,1,-0.092880,piped on premises,,44,0,1,0,cement,finished,3
lumen_2018:1243,Lumen 2018,04000330,2018,Lumen,Region 3,0.333333,3,-1.107730,public tap,44,30,0,0,0,dirt,natural,1
lumen_2018:1244,Lumen 2018,04000331,2018,Lumen,Region 4,0.000000,4,0.605680,piped on premises,0,75,0,1,0,cement,finished,4
lumen_2018:1245,Lumen 2018,04000332,2018,Lumen,Region 1,0.000000,1,0.466200,piped on premises,0,64,0,1,0,cement,finished,1
lumen_2018:1246,Lumen 2018,04000333,2018,Lumen,Region 2,0.500000,2,0.119750,unprotected well,32,21,1,1,1,cement,finished,2
lumen_2018:1247,Lumen 2018,04000334,2018,Lumen,Region 3,0.000000,3,0.521150,piped on premises,0,42,0,0,0,cement,finished,1
lumen_2018:1248,Lumen 2018,04000335,2018,Lumen,Region 4,0.250000,4,0.255440,unprotected well,,73,1,1,1,cement,finished,3
lumen_2018:1249,Lumen 2018,04000337,2018,Lumen,Region 2,0.000000,2,0.511580,piped on premises,0,58,0,0,0,cement,finished,4
lumen_2018:1250,Lumen 2018,04000338,2018,Lumen,Region 3,0.000000,3,0.181940,public tap,36,51,0,1,0,cement,finished,2
lumen_2018:1251,Lumen 2018,04000339,2018,Lumen,Region 4,1.000000,4,-0.275710,unprotected well,16,47,0,1,1,dirt,finished,2
lumen_2018:1252,Lumen 2018,04000340,2018,Lumen,Region 1,0.000000,1,1.001510,piped on premises,0,18,0,1,0,cement,finished,1
lumen_2018:1253,Lumen 2018,04000341,2018,Lumen,Region 2,0.000000,2,0.372580,piped on premises,0,48,0,1,0,cement,finished,2
lumen_2018:1254,Lumen 2018,04000342,2018,Lumen,Region 3,0.000000,3,0.467740,protected well,8,46,0,1,0,cement,finished,1
lumen_2018:1255,Lumen 2018,04000344,2018,Lumen,Region 1,1.000000,1,-0.000880,piped on premises,0,23,0,1,0,cement,finished,3
lumen_2018:1256,Lumen 2018,04000345,2018,Lumen,Region 2,1.000000,2,-0.917860,"river, dam, lake, pond, stream, canal or irrigation channel",44,62,0,0,1,dirt,natural,3
lumen_2018:1257,Lumen 2018,04000346,2018,Lumen,Region 3,0.333333,3,0.687810,unprotected well,26,22,0,1,1,cement,finished,2
lumen_2018:1258,Lumen 2018,04000347,2018,Lumen,Region 4,0.500000,4,-0.153000,"river, dam, lake, pond, stream, canal or irrigation channel",40,49,0,0,1,cement,finished,1
lumen_2018:1259,Lumen 2018,04000348,2018,Lumen,Region 1,1.000000,1,-0.569860,"river, dam, lake, pond, stream, canal or irrigation channel",31,49,0,0,1,dirt,natural,2
lumen_2018:1260,Lumen 2018,04000349,2018,Lumen,Region 2,0.000000,2,0.918780,protected well,32,36,0,1,0,cement,finished,1
lumen_2018:1261,Lumen 2018,04000351,2018,Lumen,Region 4,0.500000,4,0.789340,protected well,16,55,0,1,0,cement,finished,3
lumen_2018:1262,Lumen 2018,04000352,2018,Lumen,Region 1,0.000000,1,0.144790,unprotected well,16,42,0,1,1,cement,finished,1
lumen_2018:1263,Lumen 2018,04000353,2018,Lumen,Region 2,0.500000,2,-0.536380,unprotected well,28,30,0,0,1,dirt,natural,1
lumen_2018:1264,Lumen 2018,04000354,2018,Lumen,Region 3,0.333333,3,-0.479530,"river, dam, lake, pond, stream, canal or irrigation channel",43,43,0,0,1,dirt,natural,3
lumen_2018:1265,Lumen 2018,04000355,2018,Lumen,Region 4,0.500000,4,-0.906130,protected well,44,45,1,0,0,dirt,natural,3
lumen_2018:1266,Lumen 2018,04000356,2018,Lumen,Region 1,0.000000,1,-1.218200,protected well,51,,0,0,0,dirt,natural,3
lumen_2018:1267,Lumen 2018,04000358,2018,Lumen,Region 3,0.666667,3,-0.386370,public tap,35,21,0,0,0,dirt,finished,3
lumen_2018:1268,Lumen 2018,04000359,2018,Lumen,Region 4,0.500000,4,0.568910,public tap,32,75,0,0,0,cement,finished,2
